rating_value,rating_title,atuthor_name,rating_time,Value_1,Technology,Interior,Exterior_Design,Build_Quality,Reliability,Safety,Performance,Comfort,Value_2,Fun_To_Drive,reviews,pros,cons
5,Great car,Shelly ,05/03/2016,5,4,5,,,5,5,5,4,,,"I have owned my 2009 G5 for 1 1/2 years. I have had great performance, reliability and performance. The only problem I seem to have is the fob keeps burning out. would like to find ananswer for it. I bought it because I travel on the freeway to work every day. Montana has some harsh winter weather, It has great traction in the snow. What I don't like is driving it in the rain on the highway. It seems to hydroplane easily.",,
5,I love this car!,Sumer R. ,11/29/2015,5,4,4,,,5,5,5,4,,,"In 2015, I purchased this car used from a reputable dealer in my area. Truth be told, I've always owned a foreign vehicle, but I was working with a limited budget, and understood I couldn't be picky. The dealer showed me this car, and I wasn't totally impressed initially, but after a test drive, I had a change of mind. This car gets it done. I've had it for about 18 months now, and as a commuter, who drives about 30,000 miles a year, my little silver bullet has proven solid through an extreme winter in Ohio, never given me any engine trouble, and is pretty comfy for a base model. I keep the oil changed, and I do regular maintenance as the manufacturer suggests.",,
1,The worst care I have EVER owned.,LadyRae ,10/29/2015,,,,,,,,1,,,,"I cannot WAIT to get rid of this car.  It is simply the worse car I have ever owned.  I've had the ignition replaced on recall TWICE.  At less than 78,000, I've had to replace the brakes at 63,000 (I owned 3 Cavaliers and NEVER had to replace the brakes this early).  I've replaced one wheel bearing and the other needs replaced (again, never had that issue on any other vehicle I've owned).  Basically, the front end is shot.  The body is rusting through on the doors, hood, and trunk.  It is simply horrible in snow, rain and wind.  The front stereo speakers stopped working within 2 years of ownership.  The car is noisy, cramped.  I will say the engine itself is good.  Just everything attached to it is simply horrible.",,
5,Dependable Good Gas Mileage,shark0311 ,03/23/2014,,4,4,,,5,4,5,4,,,"I bought the bright red Pontiac G5 GT  2 door coupe with automatic transmission new. It came with every available option, (IE: leather, sun roof, Pioneer XM stereo, heated seats, remote start, 17 inch tires). I drive a lot of highway miles to/from work and I wanted a car that got good highway gas mileage and looked sporty. Highway 32 mpg winter, 36 mpg summer. Mileage decreases at speeds over 65 mph.  Original tires lasted to 98,000. Replaced rear brakes at 120,000, front brakes at 182,000. Now replacing second set of tires 3/23/16 at 185,500 miles. I change oil every 4,000 to 5,000 miles and have most routine maintenance performed. The front right strut has failed twice (weak design).  Car is getting noisier with age (road noise).  Handling in snow is not very good for this lightweight car.  Comfort is not the best as expected with a smaller lightweight car, but for a go-to-work car, it meets my expectations. Not recommended for adult seating in the back as it is difficult to get in and out and head clearance isn't sufficient for over 6'-0"" individuals.  Other than this, it has been a relatively low cost maintenance car and very dependable. I intend to drive it another 100,000 miles.",,
4.875,This car is freaking amazing.,imprettychill1 ,12/02/2013,,,5,5,5,5,,5,4,5,5,"Wow, whoever wrote a bad review is totally wrong and has no idea. It made me realize that a lot of people out there will never be pleased no matter what. The Pontiac G5 is the best car I've ever owned, and my previous car was a six cylinder Lexus ES300. The G5 is small for sure, but it packs a serious punch that I never expected out of a car with a 4 cylinder engine. It's faster than my Lexus was and is way more fun to drive. In my opinion it's the best economy car on the market. Seriously, the dudes (or dudettes) who wrote bad reviews need to get their heads checked because the G5 is amazing. Just wish they were still being made. I would get a new one without any type of reservation. ","Manual, need I say more? Love having a port for my iPod, too. The dash has everything from tire pressure to current and constant gas mileage, as well as tire pressure. ","Nada, but get some all weather tires if you have to deal with snow. That is very necessary, as this car does not handle well in snow without the right tires."
4.5,G5 is FUN to Drive!,timetodrive ,10/22/2011,,,4,4,4,5,,5,4,5,5,"Not only for teens, being a 60+ guy who wanted to try a stick shift again.Bought new, there is now over 18,000 miles on my G5 - all of it put on by me.It's a blast to drive.I'd forgotten how much punch a manual transmission provides compared to the non-premium automatics.The freeway on-ramps are fun again and driving in traffic is even much more interesting than driving an automatic.I've had absolutely no problems with the car.Mileage is over 28 mpg in town and over 35 on the highway - with regular gas and a fairly ""heavy"" foot.The ride is fairly quiet and comfortable.Finally, my wife loves to go out with me in our ""sports car!""","Nice looking, fun to drive and manual transmission provides surprising power from the economical four cylinder engine.","No longer made, so irrelevant."
4.875,I love my car,mccannamn59 ,05/26/2011,,,4,5,5,5,,5,5,5,5,"The pontiac g5 is the perfect car for a teenager whos trying to save some money on gas, and still drive a nice car.",,
5,I love my G5!,Cakesa3 ,12/05/2010,,,5,5,5,5,,5,5,5,5,"My dad purchased me this car because I was transferring to a university and I needed a reliable car and I absolutely love it! I have had no problems (other than the steering defect recall which GM is replacing). This car is very fun to drive, handles well, and gets great gas mileage. It doesn't have the greatest horsepower, but will get and go. When it was purchased it had about 23,000 miles and it now has around 26,700. Nothing has been replaced. I plan to keep this car until it won't go anymore. I would recommend this car for a teenager/college student or just anyone who loves a small reliable car! I wish Pontiac didn't go under!","Audio input feature, stereo, handling, gas mileage, reliability ",I can't really think of any
3.625,Unhappy with the G5,Un Happy ,07/29/2010,,,4,4,3,3,,3,3,5,4,"My 1st new car and it's been to the dealership 3 times for a clunk in the front end, which started around 7,000 miles. After replacing the rack and pinion, it still had the noise, it went back again and this time the inter. shaft and steering column was replaced, it no longer makes the noise (for now), but I have found 2 items not put back together correctly. I am not happy with the car, or the dealership I have it serviced at. The car handles bad and has since I got it, even with new tires it just doesn't handle well, I can see why the company went under!","Loaded, A/C, XM radio, On-Star, fold down rear seats for storage",What's the point? They are out of business?
5,Most fun car in 40 years,stephen larson ,07/18/2010,,,5,5,5,5,,5,5,5,5,"This vehicle hugs the road, has great visibility, no factory defects and is fun to drive",nimble steering,none
