rating_value,rating_title,atuthor_name,rating_time,Value_1,Technology,Interior,Exterior_Design,Build_Quality,Reliability,Safety,Performance,Comfort,Value_2,Fun_To_Drive,reviews,pros,cons
1,Hunk of junk,Hunk of junk ,09/12/2016,1,3,2,,,1,3,1,2,,,Had a 2009 528xi bought it new almost 50.000$ hardly ever drove it in 5 years it had 19.000 miles on it well I went to start it to go to my local lowes store went two blocks and made a funny noice came on my screen transition failur call BMW so I got it home at 5 miles a hour it said I could drive slow had triple AAA tow it to Toledo Ohio to the BMW dealer and after three hours the service manger come and says the tranny is out of it and It's out of warranty  by two months not miles but months said it would be almost 11.000$ dollars for a rebuilt one plus it needed a shift kit to I about died took a whole week to fix fought on phone with  BMW   to see if they would cover it but they said they would split it with me big deal it still cost me 6.500$ was mine the screwed me I drove it home and traded it for a new truck two days later junk pure junk stay away from the cars my brother has a has a 6 seares suv BMW  bought it new  he lives in calaforina and his is a 2015 and he said what junk his is he only has 13.000 miles on his when his lease is up he. Is getting a Ford Edge,,
2,Not the Ultimate Driving Machine,Fred ,02/22/2016,1,2,3,,,1,4,4,4,,,"This is a great car for performance and driving dynamics. This is not a good car for reliability, quality and running costs. I've had countless check engine lights, failed window regulators, excessive oil consumption, failed steering pump, failed ABS sensors, premature headlight failures, transmission shuddering, EGV failure, and few electronic issues in the interior components. Many of these issues were covered under warranty. However, the amount of time spent in and out of the dealer was ridiculous. Some repairs like the transmission shudder couldn't be remedied. This is the worst car I've owned in terms of reliability. It's the worst in maintaining its value. I sold it at a loss but I'm very glad that I did.",,
2,Worst Car I've Ever Owned,John Brennan ,11/18/2015,1,2,4,,,1,2,4,4,,,"At 58,000 miles this BMW began failing on nearly every other drive.   Even when I was selling it, it broke down on two consecutive test drives.  The repairs were nearly $3,000.00 just for those two repairs.   It's a fun enough car when it's running correctly but, given the performance of far more economical cars, I would never consider another BMW. I also have to comment on the tires:  if you think this AWD car is going to perform in snow, you'll be disappointed.  There's  not enough tread depth in the low profile tires.   You'll need dedicated snow tires if you drive in snow regularly.     All in all, it was a bad experience.  The car is overpriced.  The dealership service department tries to gouge you (politely, of course) and the car is completely unreliable.   I would never consider another one.",,
4.5,Realistic review for people who want to buy a used 535i,rob2388 ,12/18/2013,,,5,5,4,3,,5,5,4,5,"I bought my 2009 535i with sport/cold/light packages with 49k miles. First make sure you find the service records on the car so you know what you will be facing. THIS CAR IS NOT A MAINTENANCE FREE CAR LIKE TOYOTA! With that being said, there is a lot of 'common' issues with this car. Gasket leaks, the HPFP (high pressure fuel pump) and one of the taillights have recalls so make sure you have the new HPFP. Water pump also goes to shit after about 50k miles i read so that is something i'm looking forward to. This is not a smooth car like Mercedes, you will feel the road. Other than that, the car can take serious curves, and the twin turbos make the car go!","Turbos, Exterior, Interior, 20 Way Power Seats, Handling (if equipped with sport package) ","I say BMW should stop coming up with more advance stuff and start to perfect the technology they already have, which is already years ahead from other car manufacturers.
 "
3.625,Are you willing to trade the good for the bad?,subdsgnr ,05/01/2012,,,3,4,4,1,,5,5,2,5,"My 535i came with the sport package, which does improve handling--especially the active roll bar in the rear. This car rides almost like an Avalon in a straight line, but has almost ZERO body roll on a turn. Really amazing handling. The turbo engine is very impressive as well.HOWEVER, you cannot change your battery on your own. The dealer MUST do it.Seriously--I'm a DIY car guy. Also, I just had two injectors replaced at 20K MILES. BMW forum people act like the injectors are SUPPOSED to go out because they're just such ""high performance"", but I've had 3 Lexuses with direct inject and had ZERO problems.On top of reliability being spotty, the dealer treated me like a pariah.","Suspension, engine (when working), and seats are really great.
I really don't think there is a better suspension out there than the one with the sport package.","Ergonomics are poor compared with Lexus.
iDrive is maddening, just as pro critics say. Dealer service is VERY poor for a luxury brand.
Again, Lexus is stellar in this regard. You'd think you'd get treated better for forking over 60 grand.
BMWs have the double lock door feature and push-button start that still requires a key to be placed in the steering column, both of which are asinine. Annoys everyone who rides with me.

There are so many drawbacks when compared with my experiences with Acura, Honda, Toyota, and Lexus that I personally wouldn't trade the amazing handling for the headaches, which is saying a lot because I'm always willing to sacrifice for performance.
What about you?"
3.75,Fuel System ,Disappointed ,09/28/2010,,,4,4,4,1,,5,4,4,4,"Great car, but the problems with the fuel system are ridiculous.  4th time it has been in, reprogrammed software, new software, new fuel pump.   This is a serious safety issue as the car will not get fuel and will stop or lose acceleration.  BMW needs to take this seriously.",,
3.375,Unreliable,BMW Lemon ,06/14/2010,,,5,5,5,1,,1,5,4,1,The car was awesome at first but then came the problems the fuel system replaced 3 times. The car continues to have fuel delivery problems. BMW told me we have extended the warranty to 10 years on the fuel system but that doesn't help when you're stranded on the road. Avoid the 135/335/535 models they are garbage. I have started the lemon law process.,,
5,What a car!,Don ,01/25/2010,,,5,5,5,5,,5,5,5,5,"After owning many marques, finally bought a BMW. The car handles like a slot car, is quiet and good-riding, and has fantastic brakes. Wish I'd bought one years ago.",i-Drive,
3.5,Not the Ultimate Driving Machine,samsride ,01/01/2010,,,2,5,1,1,,5,5,4,5,"Thought I got the ultimate driving machine this spring. At 5K miles, check engine light came on 3 times! Fixed 3 times (software update, fuel injector replacement, new fuel pump). At 7500 miles, light came on again, lost power and car shut off! Had to be towed to dealer as fuel injector and cylinder blown to smithereens. Dealer has been responsive in replacing parts under warranty, but car is not reliable and not safe at this point. Filed for reimbursement through Lemon Law since 4th occurrence. No response from BMW after 30 days. Have found lots of others having same issues on many blogs. Stay away from turbo models!","Handling, quiet ride","No storage, bad cupholder design, turbo models have issues with fuel pump that BMW does not know how to resolve."
4.875,Very good & getting better,lenk58 ,12/15/2009,,,5,5,5,5,,4,5,5,5,"This is our 3rd 5 series starting in 2003, 2006 and 2009. Each model has gotten better, especially with horsepower. The 2003 could barely get out of its own way. Over the years they have increased horsepower by 50. The car drives great, handles well and is good on gas. Sound, navigation systems are great and seat comfort is also fine. It still could use an upgrade on horsepower over 230.","steptronic, navigatioon, sound system",Need center console storage and the cup holders are not so great.
