5,Fantastic Daily driver,Frank V ,07/26/2015,5,5,5,,,5,5,4,5,,,"Going on over a year and this is still a great car with no issues. Great car, it is comfortable in every way, super quiet, great reliability, AWD, sexy looks, and feels like you get your money worth. I drove several BMW's before going with this car and even the 2013 BMW's didn't feel like it was worth the money. I got in this car and I immediately felt like it was in a class above the BMW's. You feel sexy getting in it and I have had it for 8 months and it still gives me the same feeling. I have the 6 speed manual and wouldn't want it another way. Only thing I would like to mention is if you are a purist and love to feel connected to the road then this isn't the car for you. This coupe is not a sports car but more of a luxury touring car.",,
4.875,Couldn't Ask for More!,Aulm ,10/21/2009,,,5,5,5,5,,5,5,4,5,"What a great car to own and drive.  I looked at the new M3, AWD250, 335Xi. This is a great daily driver - even though Minnesota winters thanks to AWD. Handles great and performs like a dream.  Not to mention the downright serene exhaust note. Suspension is firm enough to eat up the turns, but soft enough to not leave you bruised upon arrival. Great GT cruiser. Getting MUCH better MPG than the sticker claims even with fairly aggressive driving. B&O Sound system is great and a must have add on.  Every time I get in this car I'm glad I went with the S5. A great blend of performance and fun  - yet supply enough to be a daily driver.  Now an Audi convert! (past cars MB E5004matic)",Performance is amazing. The suspension is great  - perfect for a daily driver.  Any firmer and you'd wish it was just a track car. Downright heavenly exhaust note - I do wish this was a bit less muffled. Great Torque/HP range from the engine...from 2.6K RPMS it's got plenty of pulling power.,Rear legroom and headroom leaves a little to be desired - however it is MUCH better than cars in its class. Get an early model (2008-2010) S5 for the V8.
4.875,Chicago S5,sdm ,01/17/2009,,,5,5,5,5,,5,5,4,5,"Have had my S5 for almost a year.  Still love it every time I get in. Great overall experience.  This is my 4th Audi: A8, 2 S4s and now S5.  My favorite overall.  Greatly improved fit/finish compared to my 2 S4s. Great in snow with high-performance snow tires.  I would buy this car again without hesitation.  Enjoying it too much to worry  about mileage.  I didn't get it for the mileage. Still like to just look at it after a year-great design.",Impeccable interior. Great handling. Effortless acceleration.  Really takes off and grabs the road when you down-shift at higher speeds.  Best looking non-exotic on the road.,My kids say rear-seat leg room. I have never been in the back seat. Convertible version?
4.875,The Perfect Automobile,Wausau S5 ,06/02/2008,,,5,5,5,5,,5,5,4,5,"The Audi S5 is the perfect all-around all weather car. In the time leading up to my purchase I drove the new M3, RS4, A5 and S4. The S5 is the perfect combination of performance, comfort, style, features and audible pleasure. I loved driving the M3 and was close to deciding on that car but I was a little worried about RWD in the northern Wisconsin winters that can make driving even an AWD car a challenge 6-8 months out of the year. After nearly three weeks with the S5 I can say I am thrilled with all aspects of the Audi. I disagree with people on the MPG, for a car of this type, the MPG is great. I drove 200+ highway miles today and got 23mpg. That is up from 19mpg in the 1st 1000miles. ","Suspension, engine transmission are outstanding. Interior design and fit and finish are great. It is by far the best looking production car available today! The ride is perfect, firm but compliant. Goes over road imperfections like they aren't there.  That's the biggest difference between S5 and M3 ",I miss voice command for the phone /Audio /nav system. Mostly for the phone. 
4.75,I have named her Gemini.,Wausau S5 ,05/18/2008,,,5,5,5,5,,5,5,3,5,"So far, so great.  I traded a 2007 A6 4.2 for this S5  I have driven a few cars in the last three months, A5, new M3 and my S5.  The S5 is the perfect blend of performance, comfort, style, quality and all weather security. I really liked the M3 but was nervous about the Wisconsin winters and RWD. Then I saw the S5 in person, drove it and fell in love.  ","Engine, six-speed, seats and style, inside and out.  ",I miss the voice command from the A6's MMI. Anyone who complains about the mpg is missing the point of this cruiser.
4.875,Classy/sporty/unique grand tourer,cscokid ,05/17/2008,,,5,5,5,5,,5,5,4,5,"Took delivery back in late jan 2008. Have logged close to 2500 miles in mixed driving. Car handles phenomenally and is a head turner wherever I go. Build quality is impeccable, interior design and exterior styling make this one unique car.  Also looked at the 335xi but the audi interior was more aesthetically pleasing, this layout is very driver centric. Although the car is heavy handling is precise and the car feels like it's on rails, especially in the twisties where it simply attacks the corners. Biggest downside is the v8 gas gulper but the car is such a joy to drive that the sub par gas mileage becomes bearable.","Interior and exterior styling, trunk space, build quality, B&O stereo, throaty exhaust note",Gas mileage (TDI variant to the US maybe?)
4.625,All show and plenty of  go!,NMS ,04/01/2008,,,5,5,5,5,,5,5,2,5,"I have had my Audi for about 3 weeks and have had many positive comments about the car. I will say this is my first Audi but I am overall a lover of cars, owning everything from SUV's to American Muscle cars to Japanese rides such as the G-35 coupe. Positives-The S5 is an excellent ride, not too rough for a sports car, ergonomics are great, V-8 is very responsive in all gears. Day time running lights turn countless heads. I-pod integration a must. Spacious trunk. Tight handling. Negatives- electronic speed limited. No voice activated Bluetooth. Horrible gas mileage. No standard all season high performance tires. ","I-Pod/cell phone integration , Quattro AWD, redline 7000RPM, rear parking assist, push button start,aggressive styling and wide stance. Exhaust rumble.","Voice activated Bluetooth, 155mph electronic shut off, always on a/c outlet. More lift on moon roof. Gas mileage but who cares when driving this ride!"
4.5,S5,SSG ,03/24/2008,,,5,5,5,5,,5,5,1,5,"The bluetooth may bring some connection headaches...but it's a hell of a machine. Key functions may also not be as well connected. Nonetheless, very comfortable and extremely smooth in gear shifting. It has an awesome shape and look to it. The base is low so parking and going thru dips may scratch the front bottom bumper",Everything,"Key connections, more room in the rear seats by making car 12"" longer. Voice dial command on cell phones"
4.25,A stupid car - but in a fun way,VKG ,03/18/2008,,,5,5,4,4,,5,4,2,5,I live in the Chicago area so my initial concerns were: a) what do I do if it snows and b) the gas mileage ain't pretty.  As for the snow - of which we saw a near record amount this year - the S5 drives exceptionally well. I dumped the summer performance tires within hours of picking up the car replacing them with high performance all seasons. The car's power is so easy that driving slow in rough conditions is easy.  The gas mileage is terrible.,The Audi interior. Best seat comfort there is. All of the controls are there for you and interior materials are first rate. Band & Olufsen stereo is a bargain for the sound quality.  The 6 speed manual is a pleasure to use and the S5's handling and responsiveness is great fun. ,
4.75,"750 miles, many more to go",Briany SF ,01/04/2008,,,5,5,5,5,,5,5,3,5,"This is my third Audi and by far the most fun to drive.  I've owned a 2000 A4 2.8 Avant and 2006 A3 2.0T and this upholds the Audi reputation for excellent interiors and beautiful exterior design. This car is beautiful by looks and in driving. The growl of the V8 had me from the start, but sitting inside you get to appreciate the attention to car-driver intuitive design. The six-speed manual has a nice feel, but 1st can be a bit abrupt, but it's a bit new so too early to judge. Gas mileage is a definite concern (~12-22mpg), but only time will tell.","Technology package is a must with the advanced key entry and the back up camera.  It's not just a camera, but has computer overlay graphics to aid in backup and parallel parking.  iPod integration is perfect, copying the iPod display. Bluetooth support to import phonebook is awesome!",Voice control would be a nice addition as it works well in my Acura.  (There is a hack to get voice dialing to work.)  Not sure why Audi doesn't include full voice command control in the US.  I also miss the grocery hooks in the trunk and underseat storage that were standard in my A3.
