4,My 20th BMW since 1972!,P.Y. Maida ,11/27/2016,4,5,5,,,4,5,5,5,,,"I love BMW's. And I love wagons. I always buy them used and usually with over 80K miles due to my budget. Had a 2006 530xi and loved it except for the lack of acceleration. The 2008 with the twin turbo 535xi is my perfect wagon except........there are a few issues which must be looked at or taken onto account when buying a used 535xi wagon. The original issues with the fuel pumps and turbos either showed up and were addressed somewhere before 50K miles or they will not show up (faults that is, normal wear and tear will always be an issue). Faulty comfort access on the 2006 530xi cost me $1400. but my 535xi is perfect. Rear hatch lift motor should be tested prior to purchase. Also the rear cargo window switch which has a habit of shorting due to lack of sealing. Easy fix but these things can mount up. I had a 540it 2003 with M package which was my favorite car of all time but my 535xi has more HP and get and go , is 4 wheel drive, all the tech goodies and gets much better MPG. Perrrrrfect! My new favorite.",,
4,Great Classic Cruiser,C Patterson ,11/26/2016,4,,4,,,3,4,5,5,,,"Maintenance expenses are steep but necessary. Technology is now dated but the car is smooth, fast and stable.",,
5,Great car,rudy suazo ,11/15/2016,5,5,5,,,5,5,5,5,,,This car is a pleasure to drive I am enjoying every day that I drive. Very confortable an a lot of room no noise inside the car and good performance. I love the car,,
5,Pleasantly Surprising,Ultimate Driver ,11/10/2016,,4,5,,,5,5,5,5,,,"Purchased the vehicle as CPO 5 years ago. The car has performed satisfactorily well over time. 528i sport offers a great balance between performance and maintenance cost. On the sport package, you can rotate tires for longer life. Having the CPO warranty and maintenance to 100K was instrumental in managing ownership costs. Also, pays off in the long run because this ensures maintenance is performed by BMW using genuine parts. I feel this has contributed to reliability I enjoy at 130K mile. The cheapest way to maintain a BMW is with the dealer. BMW service is great and the reps generally do their best to help you out. Although, service must be scheduled well in advance to get a BMW loaner.  Reliability, relative to 15 years ago, has improved on these vehicles. Overall, maintenance cost is comparable to other luxury makes.",,
5,2008 550i with zero problems so far,Kush ,09/19/2016,,4,4,,,5,4,5,4,,,I have a 2008 BMW 550i with 40K miles on it. I have zero problems with it. I have only changed the oil and replaced the battery twice. Runs like a top. Will change radiator fluid soon. Runs as good as new.,,
5,The Car you Love,Emmanuil Kaidanov ,09/14/2016,5,5,5,,,5,5,5,5,,,Small scratch on the rear bumper.,,
5,The BEST CAR EVER,Suzanne Knowlton ,09/09/2016,5,5,5,,,4,5,5,5,,,"I have owned all sorts of luxury vehicles in my life, and I am not a young chicken!  This car drives like a luxury sedan. Even better. Its' big, comfortable, fast, gets good gas mileage and performs better than any other car I've owned. The problem is they no longer make it!  Big problem for BMW. You can get one in Europe. In fact, you see them all over the European countryside.",,
5,German joy,John kardashian ,08/30/2016,,4,5,,,4,4,5,5,,,,,
4,No issues . . . maybe I'm lucky?,nitch ,08/03/2016,24,5,5,,,5,4,4,5,,,"I seem to have gotten the opposite of lemon. Got the car as a CPO and drive it about 15k miles a year combined city and hwy driving. I have done zero maintenance other than brakes (once), tires (three t8es) and oil changes (every 10k miles). The only caveat is this car will chew through tires - you'll get about 30k out of a set no matter what you buy - and because of the AWD, you have to replace all 4 at once. It drives like a dream - especially on the back roads. After a snowstorm once the seal around the rear window got dislodged and water got in the trunk and down into the well under the spare. BMW stupidly put some electronics there and the TPM monitor control until got wet and shorted out. I dug it out of there, dried it off and let it et in a bag of rice of for a day or two. plugged it back in and it worked fine.",,
5,BMW 528XI 2008,Rocky Deodg ,07/27/2016,25,5,5,,,5,5,5,5,,,"This is by far the best car we have ever owned, little to no issues in 8 years and 175K miles.",,
5,2008 Beemer,Dean Franke ,06/17/2016,5,5,4,,,4,5,5,5,,,,,
2,The Dream Wedding of Vehicles...,Blondeinabmw ,05/28/2016,1,2,5,,,1,5,5,5,,,"Every time you take this car in for service, it costs $1,000...except for when it costs far more than $1,000. Bought my gorgeous 535i (with the sport package and premium sound) as a special order, and it arrived with 3 miles on the odometer. Since I bought it, I have been plagued with problems. Admittedly, the first 4+ years were pretty much covered under free maintenance with the warranty, but since it went off the maintenance agreement, it has more than made up for the savings. My car is 8 years old and has 107K miles. During the time I've owned it, it has required: - Three complete sets of tires plus two sets of rear tires (roughly every 20-30K miles)- A valve replaced in the engine (towed)- All six fuel injectors (limped in to the shop)- Walnut blasting of the intakes- A water pump (towed)- Computer software reinstalled (twice, took more than a week each time at the dealership for the reinstall to ""stick"") (towed)- Three fuel pumps (towed)- And now, the CCC is bad. This is a fancy acronym for the iDrive computer system that includes navigation, radio, bluetooth and all the car's controls. It also needs the hydraulics in the hood replaced, the xenon headlight has a malfunction (which requires the entire headlight assembly to be removed from the body of the car to change a LIGHTBULB, and if god forbid the ballast is bad, the bumper must be removed as well). For a change, it is actually driving fairly well, but this repair is gonna cost more than all the others yet! I've not added it up, but I think this car has cost me at least $1,800 a year in maintenance costs since it went off warranty in 2012, sometimes more. I will say that the cupholders in this car are the stupidest thing ever designed. It also does not hold car seats very well - infant carriers have to go in the middle back seat or the passenger seat will have to be on the dash, and convertible front-facing seats don't leave a ton of room either. It drives beautifully. Handles like a dream. Is so comfortable. Feels like a beast when you want it to. Rides gracefully. Looks pretty. Has an amazing sound system. Gets pretty good gas mileage all things considered. SUCKS THE LIFE OUT OF ME.",,
2,SAAAAAADDDD BMW owner,Annie ,04/16/2016,1,3,3,,,1,3,3,4,,,"I bought this car used with a clean car fax in 2010 with less than 15000 miles.  I bought an extended warranty just in case.  I spent 8 month researching vehicles i would like to own and keep for 10 years.  I have made a very poor decision.  The maintenance cost on this vehicle will exceed its worth.  It's been fun to drive, a very comfortable car with decent gas mileage.  However, when I've taken it in for service, it's like sleeping with the devil.  Goodbye emergency fund and hello credit card debt.  It's the most disappointing feeling to love a car so much and be saddled with such repair bills.  Fuel injectors replaced, water pump, thermostat, numerous hoses and vacuum hoses, and now replacing turbos and catalytic converters all before 90,000 miles. Not good resale either!!!",,
4,"Fun to drive, but unreliable",lindy62 ,02/18/2016,2,3,4,,,2,3,4,4,,,"I have owned many German AWD cars, after the Audi S4, this is the most fun to drive.  That being said, it is not the most fun to own.  I have had numerous mechanical issues and even more electronic issues.  I have heard a few complain about the battery. I have switched to an Optima battery, which is cheaper and lasts longer.  I have heard that BMW knew about his battery draining issue before they release it, but decided to replace the batteries instead of fixing the issue.  The VANOS system had a glitch out east, oiling system out west, sparkplug in the Midwest, and a constant brake issue.  I am afraid to open the sunroof for fear that it will not close properly and I’ll have to take it apart and manually close it.  The parking assist doesn’t work at all and when it had worked it was over sensitive.  Our front windshield was replaced and I still can’t get the intermittent wipers to work properly.  The transmission seems to be slipping and I am not willing to spend the money to replace it.  If it was repaired at a BMW dealer, it would total the car.  Nothing is cheap to replace on the car and local shop don’t have the tools or electronics to work on it, so I have to drive 6 hours to fix something and spend big money on labor and parts.On the bright side, it gets good mileage for the performance.  It rides well, but I feel it is too soft.  The backend wiggles on slick roads when it hits a bump at speed and that can be a bit unnerving. There is a lot of room in the back with the seats folded down and have used it as a makeshift tent in bad weather (as long as the sunroof doesn’t leak).  The interior has held up well and the body hasn’t rusted.  Would not buy one again, because of the reliability issues.",,
2,"I might have gotten a lemon, but a money pit",DHecker ,02/04/2016,22,3,4,,,1,4,5,4,,,"The most telling example of the problems I've had with this car is the following.  The BMW has warning signals for many different things, including that the outside temperature is now 37°.  However, it does not have a warning signal to say that for whatever reason a seal in the transmission has blown and all of the fluid is leaking out.  Leading to the need for a new transmission.  I have had innumerable problems with the engine, electronics, lights, you name it.  There is now once again an engine warning light on.  I bought the car in 2011 with only 25,000 miles on it.  If I have not spent $15,000 in repairs since then, I would be shocked.  Don't waste your money.On the positive side, when it is working and especially on the highway it is a lot of fun to drive.  It gets mediocre mileage around  town (it is quite heavy).  But it gets somewheres around 33 miles per gallon on the highway.",,
5,Enjoyable drive,Don ,01/25/2016,4,4,5,,,5,5,5,5,,,Check on maintenance costs before buying.  A battery replacement cost me about $300.  The covered maintenance program is great.  Road noise is quiet.  It's a great machine to drive.  The electric seats are very comfortable once you figure out all the controls...,,
4,My 2008 535i,B.K. ,12/20/2015,,,4,,,2,4,5,4,,,"I got a great deal buying a used 535i for $9000 cash. The car is great  in terms of performance. Turn off traction control in the rain and the machine is a blast to have all sorts of fun with! However, things seem to go wrong electrically. My adaptive headlights, rear brake light bulb and reverse light bulb all went out in the same week. Also the fuel pump was leaking when I bought it but I was aware of this. I live in the Philadelphia area so there is a repair shop that specializes in German cars. They were able to get me a reasonable price for the repairs. However, if I had to take this to a BMW dealer, I would've gone insane with the prices.",,
5,Great Performance Sport Sedan,Tomas Olivo ,12/17/2015,5,4,4,,,4,5,4,4,,,"This car performs amazingly well given the facts that is a heavy midsize sedan.  The look is great! Definitely a head turner with the Sport package.  If you are looking for gas mileage stay away from the V8 but if you are mostly looking for performance and power, this is definitely the car for you.  I have owned different cars, but this car is very special.  You feel in control and you feel like you own the road when you are driving it.  It is definitely a joy.  I have owned the car for about 2 years now and I bought it with 73,000 miles.  Currently at 104,000 miles and no major problems so far.  The only major issues was resolved under warranty after a few days I bought the car at the BMW dealer it had an oil leak and a rattle in the engine but they fixed it. Also the car's transmission would malfunction sometimes but they reprogrammed the computer and the problem was gone.  Other little things that I have done myself are the angel lights that went out, fog lights, brakes, etc.  Something that does bother me is the transmission at low speed, it is a bit jerky especially when you drive it first time during the day.  I've been thinking about upgrading to the F10 version but reading about all the mechanical issues they have, I think I'm sticking with this one for now since it has been such a great car so far.",,
4,My 550i,Dewey Raynor ,12/09/2015,5,3,5,,,5,4,5,5,,,"Greatest Car  I have ever driven.  Sold the car after 120,000 miles.  Upkeep was becoming more of an issue than trading it in and getting a younger vehicle.",,
3,Not nearly enough bang for your buck,Anthony ,12/04/2015,2,3,3,,,3,4,4,3,,,"Considering the steep price, this vehicle is mostly a disappointment.  At 39k miles, the water pump went.  Shortly afterward, three injectors failed.  At 62k miles, the lower bushings needed replacing.  While the vehicle is fun to drive, much of my experience has been quite pedestrian.  Needless to say, my next vehicles will be a Mercedes and an Audi, as my wife will be getting a new vehicle next year as well.  The Ultimate Driving Machine needs to be examined more closely, in terms of reliability.",,
5,CPO Purchase 'Paid off'.,Mirquat ,08/12/2015,4,5,5,,,4,5,5,4,,,"Many visits to the dealership, all while under warranty. Repairs were done under both the original mfg warranty and the CPO  warranty. Thankfully, since the warranty expired, there has been only one visit to the dealer in the past 2 yrs, approx 25K miles. All struts were replaced at 75K, and well worth maintaining a new car ride. They weren't broken, just a bit worn. I find the combination of sport car performance and storage utility makes this car exceed any SUV on the road today. Unfortunately, import of the 5 series wagon ended, I believe, in 2010. Recently, I test drove the X5 as a replacement, but didn't find a discernible difference in ride, mpg, comfort or handling. Sooner or later........Update at 100K miles. Experienced a trifecta of repairs with a month of each other. Water pump, starter and diversity antenna. Around 3 grand.",,
3,poor reliability & expensive to fix,Mike ,07/29/2015,3,5,4,,,2,5,5,5,,,"Great car when it is work. 77 kmiles, second owner bought at 50 k. so far I replaced, water pump, turbo,shift assembly,, battery , one bearing , low pressure fuel pump. If you have the money for this buy it if not...no. The only way I will buy an other BMW will be only if has  CPO warranty ...",,
4.375,Discouraged love for my BMW,Roro Alphonse ,03/25/2015,,,5,4,4,4,,4,4,5,5,"I had my 08 535xi for 2 years as 2nd owner at 67K. I enjoy that ultimate driving machine for about only 5 months then trouble happened. I took it to a BMW dealer they gave an estimate for $10,135 to have everything fix. Twins turbo, fuel injection, O2 sensors then water pump and thermostat etc. I thought that car will give a brake now my radio doesn't work, monitor display turn only when it feels like. I have an inspection reject that cannot resolve due of O2 sensors and others things still not ready after about 600 miles driving, no check engine light on but can't pass inspection. Now, they told me I have to change T.C. Unit which is also controls the radio. This car is just problem!","I love everything in the car. It has a very nice interior, the head display, audio sound, the chairs are wonderful.",Need a lot of improvements on computer electronics system command on those cars. Some other much cheaper cars like Hunday is doing a much better job for the money compare to those expensive car maintenance than BMW lately.  
3.5,My BMW 535XI Nightmare ,beinspired65 ,06/12/2014,,,5,5,1,1,,5,5,1,5,"I purchsed my 08 BMW XI used 60k miles on it, for the first 6 mos it was all good, while driving out of town the veh completely shut down (water pump), and since this happened there has been one repair after the other, I've always wanted a BMW, after repeated breakdowns and countless repairs, uless the veh is leased, do not waste your money you will end up spending more than anticipated. I've often heard you can drive a BMW for 100k miles with no issues....absolutely not true, and the worse part is you do not know there is a problem until the incator shows up on the dash or the vehicle shuts completely down. VERY FRUSTRATING EXPERIENCE!!!!!!",handling is superb.,EVERYTHING 
3.125,"Fun to drive, poor reliability & expensive to fix",mqc99 ,02/09/2014,,,3,4,1,1,,5,4,2,5,"This was my 1st and last BMW. Bought the car new, in the 6 years and 34K miles I've owned the car, I had afaulty battery, bad fuel pump, dead oxygen sensor, and a failed water pump.I was stranded 3 times (car completely died) and almost stranded twice. So, multiple trips to the shops and over 2 grand of repair bills later, I have finally gave up on this ""ultimate driving machine"". It was a fun car to drive while it worked. But, for a $60K car, I'd expect BMW to deliver something better. The worst part is that I totally lost my confidence in it and can no longer feel comfortable taking this car on any extended trips. This will be the LAST BMW I ever spend my money on.",Nice handling. It drives very well when things are working. ,"Improve product quality and reliability. Quality is not just about handling, it is also about driver confidence. When you can't build customer trust in your product, you loose the customer. Learn from how Acura and Lexus on how they have built customer loyalty. If you don't improve your product quality, you will loose to your competitions. Take a page from the lessons learned by the American auto makers in the 80's and 90's. They took some hard hits before they wised up and got their act together. Today, they have much better products. BMW, if you don't take care of your product quality, you will face the same hardship GM, Ford and Chrysler did 20 years ago. "
4.625,Fun to drive,david_welch ,01/06/2014,,,4,4,5,4,,5,5,5,5,I was looking for an AWD sport sedan with a 6 speed manual transmission.The BMW 535xi is the only option in the luxury market.  The car is outstanding.It handles extremely well at high speeds and tight corners.The brakes are fantastic and can stop reliably.I wanted a 6 speed manual and the transmission is superb. Shifting is smooth but can be done quickly if accelerating -- merging on the highway is no trouble at all.The AWD is great and I just took the car out for its first test in a New England blizzard.The plow trucks were all out and I only saw a few Audis and Subarus on the road.The BMW climbed icy hills with no trouble at all.Did some donuts too - good times.,"Twin turbo engine, 6 speed manual transmission, large trunk, room for 5 adults. All wheel drive is great.","Better cup holders and easier to use climate control.
The iDrive system is a pain,
but the climate control cryptography is simply ridiculous.
I shouldn't have to pull over the car just to change the heat/AC settings. "
3.875,Overcomplicated & Unreliable,samarthvader ,12/09/2013,,,4,5,3,2,,5,4,3,5,"My 2008 535xi has 50,000 miles on it. There always seems to be something going wrong with it every few months.It has been one of the most unreliable cars I've ever owned, but when it is working it is a blast to drive. Even the simplest repairs are ridiculously expensive, and you are often forced to going to the dealer as most independent shops cannot work with the BMW computer system.I don't know what they were thinking when they designed idrive. It takes an engineering degree to change radio stations through idrive. I guess over engineering is the BMW way.This will probably be my 1st and last BMW...",Great combination of performance and efficiency. ,Reliability. 
4.875,Bullet proof reliability in my 535i Sport Package,jackspotnspike ,09/01/2013,,,5,5,5,5,,5,5,4,5,"I bought mine used with 40000 miles and with 65000 miles now. I am very happy with the performance and reliability. Nothing has gone wrong with it. I recently put brakes on at an independent BMW shop for $1200, complete. When I punch the accelerator the car is a rocket. It looks great (deep sea blue with natural brown leather seats and tints windows). The seven spoke alloys with the sport package are perfect. ","High performance engine, decent fuel economy, no reliability issues. ",
2.75,Major Disappointment,535nomore ,07/25/2013,,,4,3,1,1,,3,5,2,3,"This was my first BMW and I was really excited about buying it.It worked fine for about 6 months and then the trouble started.First it was the ""reduced engine power"" message related to the turbo system.The result of multiple trips to the dealer consisted of: engine reprogramming, replacing the high pressure fuel pump, replacing injectors, replacing a fuel pressure sensor, and reconnecting a vacuum hose that the mechanic ""forgot"" to connect. The car has had three water pumps installed. I've also had the battery replaced two years after I bought the car (new), the auxiliary jack replaced (it only played through one channel when I got the car.And a couple of other minor items.","It's comfortable.
It's also quick and fast, when it runs properly.","BMW solved the problem by discontinuing the engine that can in the 2008 model and a couple of years before and after. Anyone considering this car, do yourself a favor and pass on it.
The turbo/engine problem is fairly common. You can read about it on BMW owner's forums and boards."
4.5,Loved it,alxislife ,11/06/2012,,,5,5,4,4,,5,5,3,5,"Bought the car with 40k miles and sold it with 75k miles. The car didn't give me any problems whatsoever and ran perfectly. The only maintenance required was tires, brakes and rotors. No problems with the fuel pump at all. Loved the exterior design and the interior as well. To me the car was the perfect size not to big and not to small. Would definitely recommend! I miss the car but got a great deal on an Infiniti and I needed a change. ","Handling, breaking, acceleration. Car feels solid and safe. Fuel economy was very good averaged 19 mpg mostly city driving and I have a heavy foot. ",Lots of rattles and interior plastics started to peel and I took very good care of the car.
4.75,Buy It!,pcman ,10/15/2012,,,5,4,5,5,,5,5,4,5,"I've driven this car daily for 3 years and i still look for excuses to go drive it some more. Simply a blast. After testing all the other makes and models of Audi, Acura, Infinity, etc I still say this there's no comparison to how much better this car drives. The fuel pump issue people discuss is silly. BMW continues to cover this even out of warranty. My dealer replaced mine without me mentioning it when I was in for an oil change. I've had zero trouble with this car (knock on wood) and I drive it really hard.","powerful engine, comfortable seats, Logic 7 Audio",IDrive system is relatively cumbersome to use. 
4.75,Trouble Free-Call it the Intimidator!,jcollum68 ,09/29/2012,,,4,5,5,5,,5,5,4,5,"First of all, got this car in 2011 with 30K miles, stickered new for $69,500.It has $75K on it and is 100% trouble free.I have the sport backage in Carbon Black with tinted windows. What can I say, this car is beautiful yet intimidating.Blazing fast with amazing handling.Steering and brakes are A plus and the engine noise is a symphony.Those who look at numbers say a 535i is almost the same-no its not.Get a V8, a rare commodity nowadays.Plenty of room in the interior, high quality materials.I have driven many luxury cars, love teh E60 550i more than any and much more than the new F10 5 series--too big and bland.I want my cars with style, love it or hate it.Buy this car!","Engine, accleration, handling, steering feel, 20 way seats, 19 inch wheels are gorgeous, quality leather and interior materials. Intimidating look-don't kid yourself, this car (the way mine is configured) is meant for a man.
Logiic 7 stereo has nice sound, large trunk, I actually like idrive (not many seem to).
This is really a 4 door sports car.
Don't let the 4 doors fool you, this is a serious machine and if you are off public roads and can see it capabilities it will blow your socks off.","Almost no console storage space or interior storage space, crappy cupholders.
I know what I was getting buying a V8, but...I get 19.5 miles per gallon with about 80% highway driving.
Fuel tank is way to small, this things has no range (get used to stopping for gas).
Give me a bigger tank, better gas mileage (or both).
The tradeoff for amazing handling is a (lets say) ""controlled"" ride.
You will know the street surface-wouldn't mind a bit less firm ride.
Be prepared for expensive maintenance costs.
I had an E90 3 series, this car is in another world with routine maintenance costs. Why does an basis air filter cost $26 at the auto parts store when a Ford is $13?
It is the same thing?"
4.75,Fun car,turnlund ,08/23/2012,,,5,5,5,4,,5,5,4,5,"We have 140K miles on this car; only recurring issue has been the high pressure fuel pump.BMW replaced it twice, no charge and no questions.Very impressive car, we have at least 60K miles left in it.","Engine, sport suspension, seats",
3.25,Issues and bad design for very basic features,msimps ,03/31/2012,,,2,4,4,3,,4,3,2,4,I bought a CPO 2008 528 xi a year and half ago and have had quite a few issues that I think I shouldn't have for a car that is 4 years old.The driver side sport seat stopped working correctly. A couple months ago my battery died. $460 to replace that.You cannot do it yourself.It needs to be paired with the electrical devices in the car.This week my AC went out.Turns out there was a leak in the AC system and while my car was getting repaired they discovered a leak in my transmission.The tires that don't go flat cannot be repaired.Be prepared to buy a new tire and hope they have one in stock or you are out of commission until they get one.,"The car is very fun to drive and corners amazingly.
The acceleration is great and the brakes are really good.
I feel very safe driving this car.
It's extremely responsive.
It is also a very nice looking car.
Everyone comments on what a gorgeous car it is.","Reliability is a huge issue.
A car this new that costs this much should not have these kinds of problems. The car has been over-engineered.
Towing this car because of a dead battery required a special tow hook that needs to be screwed into the front bumper and you also need to locate a special tool that is kept in the trunk to use to disengage the transmission.
This car allows notifies you when it needs service by a small message that is displayed briefly.
Of course nothing needs service at the same time.
The AC/heat controls are separate for the driver and passenger. There is no way to adjust both at the same time to be the same temp.
iDrive is very confusing to very simple tasks."
3.5,Too Many Problems,kblack1 ,01/13/2012,,,3,4,2,2,,5,5,2,5,"Just to start, this is not my first car or my second.I understand there are no guarantees in life and cars are finnicky.Sometimes you just get a bad apple.But for the $$$ a 550i costs those apples should be fixed properly and the owner satisfied.I have owned quite a few vehicles in my now 17 years of driving.2 of which were a 2003 325xi and a 2006 330i sport.Both of which had no problems.I purchased the 550i in 2010 with 33k miles.It was a CPO, which gave me comfort purchasing a used car.Not any more!!!I seriously doubt this car was properly inspected.Which is what I told BMW, and they passed the buck to the dealer who basically told me F off.Consistent problems!","I have had the vehicle for a year and a half now.
It spent 3 of the first 4 months I owned it in the dealer trying to fix the Idrive/Nav/climate system, and in total 5 of the first 16 months.
climate control would go on , on its own.
The Nav screen would blank out while driving.
The radio wouldnt turn on.
Other than that here is a list of other repairs: power steering pump, battery, wiper motor, climate vents wouldnt open, CD stuck in radio, transmission needed recalibration, water pump, brake issues, and the Idrive system still takes way too long to load at start.
All that being said the performance and handling of the car are great.
It is also a gorgeous vehicle with the M sport pac","I think maybe BMW should stick to what they do best and make good performance vehicles, and leave out all the bells and whistles until they are sure they work properly.
I understand people want those options and they want to compete, but the negativity that what I have gone through brings is I'm not sure I would ever purchase another BMW, which is sad because they make cars that perform well and look good.
I know I am one person and they sell millions of cars, but I doubt I am the only one with these issues.
And as I said earlier this is my 3rd BMW and I planned on buying them for the rest of my life until this happened."
